index,start,end,mid,roll_force,roll_torque,in_temperature,out_temperature
R1,2023-04-25 13:36:48.160,2023-04-25 13:36:48.610,2023-04-25 13:36:48.385,178.2806622,13.229817400000002,1188.384,1183.79
R2,2023-04-25 13:36:53.830,2023-04-25 13:36:54.460,2023-04-25 13:36:54.145,137.46001439999998,11.4453088,1167.11,1160.5639999999999
R3,2023-04-25 13:36:57.470,2023-04-25 13:36:57.950,2023-04-25 13:36:57.710,200.4288304,12.269507800000001,1145.05,1138.164
R4,2023-04-25 13:37:03.030,2023-04-25 13:37:03.640,2023-04-25 13:37:03.335,100.37250902,8.0722668,1151.818,1161.4419999999998
R5,2023-04-25 13:37:09.320,2023-04-25 13:37:10.150,2023-04-25 13:37:09.735,140.90319968,7.2298174,1124.874,1112.366
R6,2023-04-25 13:37:13.970,2023-04-25 13:37:15.050,2023-04-25 13:37:14.510,62.18958320000001,4.1080714,1105.094,1090.366
R7,2023-04-25 13:37:18.740,2023-04-25 13:37:20.220,2023-04-25 13:37:19.480,162.19911784,6.66927028,1082.6,1071.224
R8,2023-04-25 13:37:25.650,2023-04-25 13:37:27.590,2023-04-25 13:37:26.620,59.589014,3.705729,1048.674,1038.358
R9,2023-04-25 13:37:31.010,2023-04-25 13:37:33.400,2023-04-25 13:37:32.205,86.31320860000001,2.9407566,998.7894000000001,1006.492
R10,2023-04-25 13:37:36.990,2023-04-25 13:37:39.880,2023-04-25 13:37:38.435,44.221198439999995,2.1360664,961.9946,960.5912000000001
F1,2023-04-25 13:37:47.410,2023-04-25 13:37:48.250,2023-04-25 13:37:47.830,53.839422,0.9684418399999999,891.8576,
F2,2023-04-25 13:37:47.610,2023-04-25 13:37:48.440,2023-04-25 13:37:48.025,50.49092,0.6775855199999999,,923.9684000000001
F3,2023-04-25 13:37:47.760,2023-04-25 13:37:48.570,2023-04-25 13:37:48.165,64.3317864,1.34990978,918.5366,940.1744000000001
F4,2023-04-25 13:37:47.890,2023-04-25 13:37:48.680,2023-04-25 13:37:48.285,33.030434,0.7088865,939.6458,967.153
